reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.01,6.75
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.025,11
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.05,12.5
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.1,14
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.15,15.5
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.2,17
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.25,18
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.3,19
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.35,19.82499999999999
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.4,20.25
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.45,20.75
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.5,21.5
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.55,22.25
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.6,23
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.65,23.5
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.7,23.649999999999977
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.75,24.75
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.8,26.25
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.85,27.75
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.9,29.75
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.95,33.5
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.975,39
2026-04-25,01,0,wk inc rsv hosp,2026-04-25,quantile,0.99,43
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.01,4.75
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.025,7
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.05,9
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.1,10.5
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.15,11.75
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.2,12.75
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.25,13.5
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.3,14.5
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.35,15.25
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.4,16
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.45,16.5
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.5,17
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.55,18
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.6,18.5
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.65,19.25
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.7,19.75
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.75,21.25
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.8,22.5
2026-04-25,01,1,wk inc rsv hosp,2026-05-02,quantile,0.85,24
