reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.01,3.25
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.025,4.75
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.05,5.25
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.1,6.5
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.15,7
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.2,8
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.25,8.5
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.3,9
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.35,9.5
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.4,10
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.45,10.5
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.5,11
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.55,12
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.6,12
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.65,13
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.7,14
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.75,14.5
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.8,15
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.85,16
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.9,17.5
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.95,20
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.975,21.5
2026-05-16,01,0,wk inc rsv hosp,2026-05-16,quantile,0.99,24
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.01,2
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.025,3
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.05,4
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.1,4.5
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.15,5.5
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.2,6
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.25,6.5
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.3,7
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.35,7.5
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.4,8.5
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.45,8.5
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.5,9.5
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.55,10
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.6,10.25
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.65,11
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.7,11.75
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.75,12.75
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.8,14
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.85,15
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.9,17
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.95,19.5
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.975,22.012499999999932
2026-05-16,01,1,wk inc rsv hosp,2026-05-23,quantile,0.99,25
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.01,1
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.025,2
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.05,2
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.1,3
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.15,4
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.2,4
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.25,5
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.3,5
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.35,6
2026-05-16,01,2,wk inc rsv hosp,2026-05-30,quantile,0.4,6
