reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.01,0.002920904429688157
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.025,0.003046602512921797
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.05,0.0031513267085442973
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.1,0.0032769667051780276
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.15,0.0033607091096221303
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.2,0.0034444374435553316
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.25,0.0035072244623655913
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.3,0.00357000357000357
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.35,0.003632774767964386
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.4,0.0036746178397446664
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.45,0.003716457397220006
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.5,0.003779210145079678
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.55,0.003821040918729399
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.6,0.0038837804929252213
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.65,0.0039329208733046945
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.7,0.003988328890195008
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.75,0.004051047395155535
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.8,0.00411375800188897
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.85,0.004218258132214061
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.9,0.004322736334067778
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.95,0.004489855863038416
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.975,0.004615158698525247
2026-02-28,01,-1,wk inc rsv prop ed visits,2026-02-21,quantile,0.99,0.004740429994756161
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.01,0.0019724704912000863
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.025,0.0021648820731665387
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.05,0.0023327467039448257
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.1,0.002546194051128615
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.15,0.002699493446218337
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.2,0.0028343791909862383
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.25,0.0029480865300069306
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.3,0.003054294024445464
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.35,0.0031582457787937466
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.4,0.003251403662001431
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.45,0.0033426585361340353
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.5,0.0034486698404467206
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.55,0.003549181090493442
2026-02-28,01,0,wk inc rsv prop ed visits,2026-02-28,quantile,0.6,0.003648675756886161
