reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.01,0.001340149187642039
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.025,0.0015471522731616367
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.05,0.0017493087109932367
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.1,0.001970665382968227
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.15,0.0021176867434346837
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.2,0.002255917323657108
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.25,0.002370238474700537
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.3,0.0024881296511790442
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.35,0.0025882491447304194
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.4,0.0027078350066085033
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.45,0.0028163668354159355
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.5,0.002938387586833188
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.55,0.003039160545528611
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.6,0.0031537208831210147
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.65,0.003281532184374743
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.7,0.003414074640371221
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.75,0.003576407409414297
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.8,0.003750204043594329
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.85,0.003946915658715015
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.9,0.004204443693283223
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.95,0.004661930333719181
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.975,0.0050243414672230475
2026-02-21,01,0,wk inc rsv prop ed visits,2026-02-21,quantile,0.99,0.005515767498531583
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.01,0.0010792710366312925
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.025,0.0012397513610382855
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.05,0.001403792109614104
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.1,0.001599319465159243
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.15,0.001795183297803698
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.2,0.0019412640525286063
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.25,0.00207022175417344
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.3,0.002187417199995322
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.35,0.0023090510234516602
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.4,0.002418883980037434
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.45,0.0025406438190902865
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.5,0.0026704350445874185
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.55,0.0027909630066500516
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.6,0.0029325922769931397
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.65,0.0030587077518757287
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.7,0.0032135760217784845
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.75,0.003375478881914042
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.8,0.003587810454567546
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.85,0.003864645715710699
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.9,0.004210089115759836
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.95,0.004756395779247585
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.975,0.005223486639572872
2026-02-21,01,1,wk inc rsv prop ed visits,2026-02-28,quantile,0.99,0.005847335802452329
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.01,7.788834698965656e-4
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.025,9.635470133203974e-4
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.05,0.0011270212247090755
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.1,0.0013445977742292106
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.15,0.0015023460943730668
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.2,0.0016390044070881446
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.25,0.001765820294635023
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.3,0.001884011807668865
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.35,0.0020087036068734253
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.4,0.002141496860753461
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.45,0.002253032270532149
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.5,0.0023711809620063046
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.55,0.0025010875712718926
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.6,0.002653472128011298
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.65,0.002826046367336984
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.7,0.0029909920844186
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.75,0.0031726247519948125
2026-02-21,01,2,wk inc rsv prop ed visits,2026-03-07,quantile,0.8,0.003414809803633697
