reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.01,25.990000000000002
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.025,28.975
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.05,32
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.1,35
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.15,38
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.2,39
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.25,41
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.3,42
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.35,44
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.4,45
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.45,47
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.5,48
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.55,49
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.6,51
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.65,52
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.7,53.299999999999955
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.75,55
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.8,57
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.85,60
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.9,62
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.95,67
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.975,72
2026-03-14,01,-1,wk inc rsv hosp,2026-03-07,quantile,0.99,77
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.01,18
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.025,25.5
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.05,28
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.1,31.5
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.15,33
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.2,35
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.25,36.5
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.3,38
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.35,39
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.4,40.75
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.45,42.5
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.5,44.75
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.55,45.5
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.6,46.75
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.65,49
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.7,51
2026-03-14,01,0,wk inc rsv hosp,2026-03-14,quantile,0.75,53.5
