reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.01,346.44973125
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.025,346.44973125
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.05,346.44973125
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.1,359.1198351668572
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.15,366.75519691942856
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.2,376.8168313761904
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.25,398.4969250784286
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.3,403.87697448717137
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.35,415.4575776747712
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.4,427.2094732789381
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.45,428.6399907662857
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.5,430.461133375
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.55,431.2848817337143
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.6,432.7153992210619
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.65,444.4672948252288
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.7,456.0478980128286
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.75,461.4279474215714
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.8,483.1080411238096
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.85,493.16967558057144
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.9,500.8050373331428
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.95,513.47514125
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.975,513.47514125
2026-03-14,0,wk inc rsv hosp,2026-03-14,06,quantile,0.99,513.47514125
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.01,171.07562375
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.025,171.07562375
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.05,171.07562375
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.1,182.00248798204757
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.15,215.96208701529844
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.2,217.360963359585
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.25,218.50366484519336
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.3,221.1391918273838
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.35,222.10429593042093
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.4,222.88395182365144
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.45,223.23995686988107
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.5,231.332737125
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.55,231.90998813011893
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.6,232.2659931763486
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.65,233.04564906957907
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.7,234.0107531726162
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.75,236.64628015480665
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.8,237.788981640415
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.85,239.18785798470157
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.9,273.14745701795243
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.95,284.07432125
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.975,284.07432125
2026-03-14,0,wk inc rsv hosp,2026-03-14,08,quantile,0.99,284.07432125
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.01,83.86559249999999
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.025,83.86559249999999
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.05,83.86559249999999
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.1,87.07720604329528
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.15,90.62179624158097
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.2,91.94484870619048
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.25,95.2430031282857
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.3,102.13191057452572
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.35,103.1696161249381
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.4,106.61741592039267
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.45,107.74829213593335
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.5,111.969159955
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.55,112.23745836406664
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.6,113.3683345796073
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.65,116.81613437506188
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.7,117.85383992547428
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.75,124.7427473717143
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.8,128.04090179380952
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.85,129.36395425841903
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.9,132.9085444567047
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.95,136.120158
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.975,136.120158
2026-03-14,0,wk inc rsv hosp,2026-03-14,09,quantile,0.99,136.120158
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.01,41.08990362499999
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.025,41.08990362499999
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.05,41.08990362499999
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.1,41.08990362499999
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.15,44.76423429366666
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.2,60.7249147810572
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.25,88.8647659875
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.3,92.72763392100012
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.35,95.05078121042854
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.4,100.41579309128574
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.45,107.55639612073576
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.5,113.705283125
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.55,116.97627612926424
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.6,124.11687915871426
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.65,129.48189103957145
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.7,131.80503832899984
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.75,135.6679062625
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.8,163.80775746894278
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.85,179.76843795633334
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.9,183.442768625
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.95,183.442768625
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.975,183.442768625
2026-03-14,0,wk inc rsv hosp,2026-03-14,13,quantile,0.99,183.442768625
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.01,23.55760650000001
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.025,23.55760650000001
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.05,23.55760650000001
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.1,23.947037918504755
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.15,38.77538808464759
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.2,49.59397148547619
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.25,50.48832082403811
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.3,69.10846474591428
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.35,70.75678062842863
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.4,70.82199311343334
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.45,73.11069124977143
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.5,76.79226571250001
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.55,80.22903500022858
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.6,82.51773313656668
2026-03-14,0,wk inc rsv hosp,2026-03-14,24,quantile,0.65,82.58294562157138
