reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.01,400.2741699999999
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.025,400.2741699999999
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.05,400.2741699999999
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.1,400.2741699999999
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.15,402.3656456739047
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.2,428.4030192159999
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.25,428.622663911111
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.3,447.37680525767615
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.35,447.5684119284698
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.4,449.6501982581524
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.45,471.0937547549243
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.5,474.6689741666666
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.55,477.1553452450756
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.6,498.5989017418475
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.65,500.6806880715301
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.7,500.8722947423238
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.75,519.6264360888889
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.8,519.8460807839999
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.85,545.8834543260953
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.9,547.97493
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.95,547.97493
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.975,547.97493
2026-02-21,0,wk inc rsv hosp,2026-02-21,06,quantile,0.99,547.97493
2026-02-21,0,wk inc rsv hosp,2026-02-21,08,quantile,0.01,151.3414366666667
