reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.01,0.0
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.025,0.0
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.05,0.0
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.1,0.0
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.15,7.155468095152344
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.2,14.276032513938205
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.25,31.20459225595232
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.3,32.40721803912953
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.35,37.05781268231428
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.4,49.63469436833335
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.45,50.20577671690474
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.5,64.10006562500001
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.55,75.11134653309526
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.6,75.68242888166664
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.65,88.25931056768572
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.7,92.90990521087046
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.75,94.11253099404767
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.8,111.0410907360618
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.85,118.16165515484764
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.9,154.81904065567943
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.95,234.60245809166676
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.975,234.60245809166676
2026-05-16,0,wk inc rsv hosp,2026-05-16,06,quantile,0.99,234.60245809166676
2026-05-16,0,wk inc rsv hosp,2026-05-16,08,quantile,0.01,0.0
2026-05-16,0,wk inc rsv hosp,2026-05-16,08,quantile,0.025,0.0
2026-05-16,0,wk inc rsv hosp,2026-05-16,08,quantile,0.05,0.0
2026-05-16,0,wk inc rsv hosp,2026-05-16,08,quantile,0.1,0.0
2026-05-16,0,wk inc rsv hosp,2026-05-16,08,quantile,0.15,0.0
2026-05-16,0,wk inc rsv hosp,2026-05-16,08,quantile,0.2,0.0
