reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.01,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.025,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.05,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.1,13.395624288510376
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.15,57.398620636609465
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.2,57.69993522534598
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.25,90.90241668849995
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.3,97.28412783201392
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.35,107.01562366320002
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.4,109.61058545653331
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.45,112.7082640290476
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.5,126.64485533333333
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.55,137.69843863761903
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.6,140.79611721013333
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.65,143.3910790034666
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.7,153.1225748346527
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.75,159.50428597816668
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.8,192.70676744132064
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.85,193.00808203005715
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.9,237.01107837815624
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.95,280.4180546429068
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.975,297.14724780000006
2026-05-02,0,wk inc rsv hosp,2026-05-02,06,quantile,0.99,297.14724780000006
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.01,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.025,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.05,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.1,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.15,7.759109779241911
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.2,8.771954957066647
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.25,17.530576587085655
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.3,31.606141670138094
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.35,49.06256173148894
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.4,49.52150721557953
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.45,55.44890194618668
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.5,59.356349791666666
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.55,60.59832338714666
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.6,66.52571811775381
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.65,66.9846636018444
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.7,84.44108366319526
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.75,98.51664874624768
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.8,107.27527037626668
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.85,108.28811555409143
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.9,146.26621355290675
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.95,152.74096707959333
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.975,163.9112293166667
2026-05-02,0,wk inc rsv hosp,2026-05-02,08,quantile,0.99,163.9112293166667
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.01,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.025,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.05,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.1,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.15,6.024423944538658
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.2,9.064549160534227
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.25,9.076678683393014
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.3,11.16476895185145
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.35,11.596749503167857
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.4,12.717827063020287
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.45,16.704943236252703
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.5,21.72752818333333
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.55,24.99658409708063
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.6,28.983700270313044
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.65,30.104777830165474
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.7,30.53675838148188
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.75,32.62484864994032
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.8,32.636978172799104
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.85,35.67710338879468
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.9,41.94441174899403
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.95,46.7863561
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.975,46.7863561
2026-05-02,0,wk inc rsv hosp,2026-05-02,09,quantile,0.99,46.7863561
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.01,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.025,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.05,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.1,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.15,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.2,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.25,5.406022182355564
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.3,33.78158011413326
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.35,35.16226654820635
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.4,40.70428956103804
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.45,41.88740633333335
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.5,42.34905966666664
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.55,42.34905966666664
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.6,43.53217643896196
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.65,49.074199451793646
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.7,50.45488588586673
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.75,78.83044381764444
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.8,86.86142679555554
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.85,88.41113486825148
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.9,107.13043964609524
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.95,165.56692826306673
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.975,181.6492335
2026-05-02,0,wk inc rsv hosp,2026-05-02,13,quantile,0.99,181.6492335
2026-05-02,0,wk inc rsv hosp,2026-05-02,24,quantile,0.01,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,24,quantile,0.025,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,24,quantile,0.05,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,24,quantile,0.1,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,24,quantile,0.15,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,24,quantile,0.2,0.0
2026-05-02,0,wk inc rsv hosp,2026-05-02,24,quantile,0.25,3.4412062023844694
2026-05-02,0,wk inc rsv hosp,2026-05-02,24,quantile,0.3,5.225431604866663
