reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.01,39.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.01,29.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.01,20.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.01,14.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.025,41.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.025,31.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.025,22.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.025,16.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.05,44.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.05,34.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.05,25.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.05,18.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.1,48.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.1,37.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.1,28.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.1,21.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.15,51.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.15,40.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.15,31.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.15,23.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.2,53.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.2,43.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.2,33.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.2,25.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.25,55.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.25,45.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.25,35.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.25,27.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.3,57.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.3,47.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.3,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.3,29.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.35,58.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.35,49.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.35,39.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.35,31.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.4,60.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.4,51.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.4,41.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.4,32.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.45,62.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.45,53.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.45,43.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.45,34.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.5,64.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.5,55.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.5,45.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.5,36.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.55,66.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.55,57.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.55,47.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.55,38.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.6,67.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.6,59.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.6,49.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.6,40.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.65,69.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.65,61.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.65,52.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.65,42.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.7,71.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.7,63.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.7,54.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.7,44.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.75,74.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.75,66.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.75,57.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.75,47.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.8,76.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.8,69.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.8,60.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.8,50.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.85,79.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.85,73.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.85,64.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.85,54.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.9,83.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.9,78.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.9,69.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.9,58.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.95,89.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.95,84.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.95,77.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.95,65.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.975,94.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.975,91.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.975,83.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.975,71.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,01,quantile,0.99,99.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,01,quantile,0.99,98.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,01,quantile,0.99,90.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,01,quantile,0.99,78.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.01,3.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.01,2.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.01,1.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.01,1.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.025,4.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.025,3.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.025,2.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.025,1.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.05,5.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.05,3.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.05,2.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.05,2.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.1,5.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.1,4.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.1,3.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.1,2.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.15,6.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.15,5.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.15,4.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.15,3.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.2,7.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.2,6.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.2,4.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.2,3.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.25,7.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.25,6.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.25,5.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.25,4.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.3,8.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.3,7.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.3,6.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.3,5.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.35,8.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.35,7.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.35,6.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.35,5.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.4,9.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.4,8.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.4,7.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.4,6.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.45,9.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.45,9.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.45,8.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.45,7.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.5,10.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.5,9.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.5,9.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.5,8.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.55,10.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.55,10.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.55,10.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.55,9.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.6,11.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.6,11.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.6,10.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.6,10.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.65,12.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.65,12.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.65,12.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.65,11.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.7,12.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.7,13.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.7,13.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.7,13.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.75,13.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.75,14.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.75,14.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.75,14.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.8,14.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.8,15.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.8,16.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.8,16.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.85,15.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.85,17.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.85,19.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.85,19.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.9,16.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.9,19.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.9,22.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.9,24.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.95,19.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.95,23.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.95,28.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.95,31.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.975,21.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.975,27.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.975,34.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.975,38.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,02,quantile,0.99,23.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,02,quantile,0.99,31.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,02,quantile,0.99,39.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,02,quantile,0.99,45.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.01,80.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.01,69.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.01,56.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.01,45.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.025,86.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.025,76.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.025,64.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.025,51.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.05,94.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.05,84.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.05,71.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.05,59.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.1,102.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.1,95.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.1,83.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.1,70.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.15,108.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.15,103.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.15,92.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.15,79.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.2,115.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.2,110.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.2,101.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.2,88.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.25,119.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.25,117.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.25,108.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.25,95.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.3,125.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.3,122.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.3,115.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.3,103.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.35,128.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.35,128.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.35,123.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.35,110.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.4,132.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.4,135.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.4,129.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.4,117.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.45,137.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.45,141.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.45,136.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.45,123.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.5,141.0
2026-02-28,wk inc rsv hosp,1,2026-03-07,04,quantile,0.5,147.0
2026-02-28,wk inc rsv hosp,2,2026-03-14,04,quantile,0.5,143.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,04,quantile,0.5,131.0
2026-02-28,wk inc rsv hosp,0,2026-02-28,04,quantile,0.55,146.0
