output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,CA_9,0.0017688939494118754,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_17,0.002174583554631281,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_31,0.0018022576653607735,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_41,0.001692327824307995,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_43,0.002117407744924419,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_52,0.002197279292674248,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_54,0.002432545418681249,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_60,0.0020846772922082438,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_61,0.0021580763229786006,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_66,0.002296365976255018,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_75,0.0017282720759436323,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_93,0.0018281705905713347,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_123,0.0017408598927604443,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_138,0.0017842341607019053,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_140,0.0026932570997929145,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_157,0.002120015377447075,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_160,0.0019562041925343266,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_178,0.0016443912730129094,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_188,0.0018962775701975938,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_190,0.001745695015862383,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_191,0.001987126639315884,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_198,0.0021811807735035516,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_212,0.0021679457166229265,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_216,0.002314873435748172,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_218,0.0022555606535110337,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_219,0.0026020775036042034,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_231,0.0025472493546114415,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_233,0.0018893551931708965,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_242,0.002020469151030652,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_250,0.0019784830879716452,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_257,0.002305417741153557,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_269,0.0020516137992998215,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_272,0.001967135393130669,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_303,0.0019365236867238294,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_330,0.0020604544106386986,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_331,0.002359473446304205,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_340,0.0017400983096590476,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_346,0.0017641839366403687,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_358,0.0019019728360441116,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_360,0.0015716351489926924,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_363,0.0019707098517607,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_378,0.001788371540542687,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_380,0.002278744846887595,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_385,0.0016691311976006003,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_388,0.002218344576014641,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_390,0.0016691712951132172,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_397,0.0021602461986920765,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_398,0.0021576060974914904,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_400,0.0017647572213556639,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_413,0.0021926052877636157,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_421,0.0023454973589856236,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_424,0.0020323106949219185,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_431,0.001963520120525824,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_433,0.002023650162628616,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_435,0.002173754930731915,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_449,0.0022534464470312177,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_452,0.0027444697378276,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_465,0.0020289953244195893,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_475,0.002331293178820212,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_481,0.0020807803324414016,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_494,0.002051832532665568,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_498,0.0015786202930310126,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_508,0.00202360657375856,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_531,0.0022522000674521383,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_533,0.0022338501184516256,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_542,0.0015326102474465565,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_543,0.002241579540517768,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_548,0.002115095597413381,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_558,0.0020370461752878106,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_561,0.002095147896581075,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_581,0.0019849854127963833,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_585,0.0020429173356720782,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_586,0.0017418064175871726,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_598,0.0015474780062897737,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_627,0.002262388612760026,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_634,0.0021977431930670123,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_635,0.002206056685314863,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_646,0.0019775946549783303,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_665,0.0019285842294740592,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_671,0.00194236206578832,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_676,0.0025381142095518014,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_685,0.0017620462004225392,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_691,0.002015595961944379,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_718,0.0023618393610324298,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_721,0.002179588838836492,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_726,0.002668403977832497,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_738,0.002443985235211432,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_744,0.002290996305084351,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_750,0.0027021557910437044,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_752,0.0016020643882620237,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_767,0.0020717165515870026,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_789,0.0016585202685876932,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_793,0.001953193262207281,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_794,0.002228211519864747,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_810,0.0022395467280846852,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
sample,CA_815,0.0020240969687111286,2026-04-11,wk inc rsv prop ed visits,0,2026-04-11,06
