output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,1.3626723765633507e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.025,1.413430000501981e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.05,2.7930771835390605e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.1,4.1481687180600226e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.15,4.31364040239898e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.2,5.552077154831921e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.25,5.711200116371653e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.3,6.890333752958607e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.35,7.078126870092552e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.4,7.337651383385752e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.45,8.408416466258331e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.5,8.643172427116047e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.55,9.735459204249722e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.6,0.001001851622473043,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.65,0.0010990248629666427,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.7,0.00113894413209029,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.75,0.001242116617760989,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.8,0.001300353446007448,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.85,0.0014264606070964155,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.9,0.0015763138184415816,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.95,0.001813041939157923,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.975,0.00199331687495351,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.99,0.0023542192982805923,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,02
quantile,0.01,3.4219567311677456e-4,2026-05-16,wk inc rsv prop ed visits,0,2026-05-16,01
