output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,1,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.025,2,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.05,3,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.1,3,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.15,4,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.2,5,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.25,5,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.3,6,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.35,6,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.4,6,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.45,7,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.5,7,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.55,8,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.6,8,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.65,9,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.7,9,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.75,10,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.8,10,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.85,11,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.9,13,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.95,14,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.975,16,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.99,18,2026-02-21,wk inc rsv hosp,-1,2026-02-14,02
quantile,0.01,1,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.025,1,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.05,2,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.1,3,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.15,3,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.2,4,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.25,4,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.3,5,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.35,5,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.4,5,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.45,6,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.5,6,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.55,7,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.6,7,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.65,8,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.7,9,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.75,9,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.8,10,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.85,11,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.9,12,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.95,14,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.975,17,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.99,20,2026-02-21,wk inc rsv hosp,0,2026-02-21,02
quantile,0.01,0,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.025,0,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.05,1,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.1,2,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.15,2,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.2,3,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.25,3,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.3,4,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.35,4,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.4,5,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.45,5,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.5,6,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.55,6,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.6,7,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.65,7,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.7,8,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.75,9,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.8,10,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.85,11,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.9,13,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.95,16,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.975,19,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.99,24,2026-02-21,wk inc rsv hosp,1,2026-02-28,02
quantile,0.01,7,2026-02-21,wk inc rsv hosp,-1,2026-02-14,01
quantile,0.025,9,2026-02-21,wk inc rsv hosp,-1,2026-02-14,01
quantile,0.05,11,2026-02-21,wk inc rsv hosp,-1,2026-02-14,01
quantile,0.1,14,2026-02-21,wk inc rsv hosp,-1,2026-02-14,01
